KROGER|011|00002|0002100005316|2016-07-31|2.00|U|1.79|3.58|0||0|0
KROGER|011|00002|0002100005435|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002100005439|2016-07-31|5.00|U|2.99|14.95|0||0|0
KROGER|011|00002|0002100005457|2016-07-31|2.00|U|2.87|5.74|0||0|0
KROGER|011|00002|0002100005465|2016-07-31|3.00|U|2.99|8.97|0||0|0
KROGER|011|00002|0002100005486|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100005487|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100005493|2016-07-31|4.00|U|3.77|15.08|0||0|0
KROGER|011|00002|0002100005494|2016-07-31|4.00|U|2.99|11.96|0||0|0
KROGER|011|00002|0002100005496|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0002100005500|2016-07-31|7.00|U|2.99|20.93|0||0|0
KROGER|011|00002|0002100005501|2016-07-31|4.00|U|3.29|13.16|0||0|0
KROGER|011|00002|0002100005533|2016-07-31|4.00|U|2.99|11.96|0||0|0
KROGER|011|00002|0002100005534|2016-07-31|3.00|U|2.99|8.97|0||0|0
KROGER|011|00002|0002100005535|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100005536|2016-07-31|3.00|U|2.99|8.97|0||0|0
KROGER|011|00002|0002100005714|2016-07-31|1.00|U|4.99|4.99|0||0|0
KROGER|011|00002|0002100005715|2016-07-31|1.00|U|4.99|4.99|0||0|0
KROGER|011|00002|0002100005773|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0002100005778|2016-07-31|1.00|U|6.99|6.99|0||0|0
KROGER|011|00002|0002100006037|2016-07-31|4.00|U|2.99|11.96|0||0|0
KROGER|011|00002|0002100006056|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100006059|2016-07-31|2.00|U|1.99|3.98|0||0|0
KROGER|011|00002|0002100006067|2016-07-31|2.00|U|3.49|6.98|0||0|0
KROGER|011|00002|0002100006068|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0002100012164|2016-07-31|2.00|U|1.99|3.98|0||0|0
KROGER|011|00002|0002100012277|2016-07-31|1.00|U|3.89|3.89|0||0|0
KROGER|011|00002|0002100012354|2016-07-31|1.00|U|3.89|3.89|0||0|0
KROGER|011|00002|0002100012382|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100030047|2016-07-31|3.00|U|2.74|8.23|0||0|0
KROGER|011|00002|0002100030165|2016-07-31|7.00|U|1.99|13.93|0||0|0
KROGER|011|00002|0002100030167|2016-07-31|8.00|U|1.67|13.36|0||0|0
KROGER|011|00002|0002100060085|2016-07-31|2.00|U|3.79|7.58|0||0|0
KROGER|011|00002|0002100060260|2016-07-31|1.00|U|5.09|5.09|0||0|0
KROGER|011|00002|0002100060269|2016-07-31|4.00|U|5.99|23.96|0||0|0
KROGER|011|00002|0002100060464|2016-07-31|13.00|U|3.49|45.37|0||0|0
KROGER|011|00002|0002100060465|2016-07-31|1.00|U|4.99|4.99|0||0|0
KROGER|011|00002|0002100061146|2016-07-31|2.00|U|5.49|10.98|0||0|0
KROGER|011|00002|0002100061161|2016-07-31|3.00|U|6.46|19.37|0||0|0
KROGER|011|00002|0002100061215|2016-07-31|1.00|U|4.99|4.99|0||0|0
KROGER|011|00002|0002100061223|2016-07-31|10.00|U|2.59|25.90|0||0|0
KROGER|011|00002|0002100061247|2016-07-31|3.00|U|2.59|7.77|0||0|0
KROGER|011|00002|0002100061444|2016-07-31|5.00|U|3.39|16.95|0||0|0
KROGER|011|00002|0002100061480|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0002100061526|2016-07-31|9.00|U|4.49|40.41|0||0|0
KROGER|011|00002|0002100061531|2016-07-31|3.00|U|3.99|11.97|0||0|0
KROGER|011|00002|0002100061541|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0002100061688|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0002100061690|2016-07-31|4.00|U|2.79|11.16|0||0|0
KROGER|011|00002|0002100062566|2016-07-31|2.00|U|5.99|11.98|0||0|0
KROGER|011|00002|0002100064104|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100064199|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100064273|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100064276|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100064282|2016-07-31|3.00|U|1.82|5.47|0||0|0
KROGER|011|00002|0002100064353|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100064361|2016-07-31|5.00|U|1.69|8.45|0||0|0
KROGER|011|00002|0002100064425|2016-07-31|3.00|U|1.49|4.47|0||0|0
KROGER|011|00002|0002100064470|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100064471|2016-07-31|2.00|U|1.99|3.98|0||0|0
KROGER|011|00002|0002100064473|2016-07-31|2.00|U|1.49|2.98|0||0|0
KROGER|011|00002|0002100064603|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100065320|2016-07-31|1.00|U|5.99|5.99|0||0|0
KROGER|011|00002|0002100065321|2016-07-31|1.00|U|1.69|1.69|0||0|0
KROGER|011|00002|0002100065371|2016-07-31|2.00|U|1.69|3.38|0||0|0
KROGER|011|00002|0002100065478|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002100065492|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002100065643|2016-07-31|2.00|U|2.50|5.00|0||0|0
KROGER|011|00002|0002100065655|2016-07-31|4.00|U|2.50|10.00|0||0|0
KROGER|011|00002|0002100065883|2016-07-31|28.00|U|1.00|28.00|0||0|0
KROGER|011|00002|0002100065886|2016-07-31|2.00|U|2.50|5.00|0||0|0
